identificador,rango,titulo,fecha_publicacion,derogada,url
BOE-A-1998-23136,Ley,"Ley 33/1998, de 5 de octubre, de prohibición total de minas antipersonal y armas de efecto similar.",19981006,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23136
BOE-A-1998-23139,Real Decreto,"Real Decreto 2112/1998, de 2 de octubre, por el que se regulan los concursos de traslados de ámbito nacional para la provisión de plazas correspondientes a los Cuerpos Docentes.",19981006,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23139
BOE-A-1998-23140,Real Decreto,"Real Decreto 1980/1998, de 18 de septiembre, por el que se establece un sistema de identificación y registro de los animales de la especie bovina.",19981006,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23140
BOE-A-1998-23284,Ley,"Ley 34/1998, de 7 de octubre, del sector de hidrocarburos.",19981008,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23284
BOE-A-1998-23417,Acuerdo Internacional,"Instrumento de Ratificación del Convenio entre el Gobierno del Reino de España y el Gobierno del Reino de Tailandia a fin de Evitar la Doble Imposición y de Prevenir la Evasión y el Fraude Fiscal en Materia de Impuestos sobre la Renta y Protocolo, hecho en Madrid el 14 de octubre de 1997.",19981009,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23417
BOE-A-1998-23510,Real Decreto-ley,"Real Decreto-ley 14/1998, de 9 de octubre, de adhesión de España a diversos acuerdos del Fondo Monetario Internacional.",19981010,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23510
BOE-A-1998-23789,Real Decreto,"Real Decreto 2114/1998, de 2 de octubre, sobre Registro Administrativo de Sociedades Laborales.",19981014,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23789
BOE-A-1998-23878,Orden,Orden de 8 de octubre de 1998 por la que se aprueba el Reglamento de Organización y Funcionamiento de la Comisión Consultiva Nacional de Asuntos Taurinos.,19981015,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23878
BOE-A-1998-23945,Real Decreto,"Real Decreto 2110/1998, de 2 de octubre, por el que se aprueba el Reglamento de Máquinas Recreativas y de Azar.",19981016,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-23945
BOE-A-1998-24160,Orden,Orden de 14 de octubre de 1998 sobre aprobación del módulo de valor M y del coeficiente RM y sobre modificación de Ponencias de valores.,19981020,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-24160
BOE-A-1998-24773,Ley,"Ley 35/1998, de 27 de octubre, por la que se crea el Colegio Oficial de Pilotos de la Aviación Comercial.",19981028,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-24773
BOE-A-1998-24826,Orden,Orden de 23 de octubre de 1998 por la que se establece el Registro de Tomadores para la contratación colectiva de los seguros agrarios combinados.,19981028,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-24826
BOE-A-1998-24949,Real Decreto,"Real Decreto 2221/1998, de 16 de octubre, por el que se autoriza la inscripción en el Registro Especial de Buques y Empresas Navieras de empresas y buques destinados a la navegación marítima de cabotaje.",19981030,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-24949
BOE-A-1998-25485,Resolución,"Resolución de 27 de octubre de 1998, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se crea la Oficina Nacional de Investigación del Fraude en el Departamento de Inspección Financiera y Tributaria, se crean equipos de estudio del fraude en los Departamentos de Recaudación y Gestión Tributaria, se ordena la elaboración del Plan General de Control Tributario y se modifica la Resolución de 24 de marzo de 1992 de la Agencia Estatal de Administración Tributaria, sobre organización y atribución de funciones a la inspección de los tributos en el ámbito del Departamento de Inspección Financiera y Tributaria.",19981106,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-25485
BOE-A-1998-26345,Ley,"Ley 37/1998, de 16 de noviembre, de reforma de la Ley 24/1988, de 28 de julio, del Mercado de Valores.",19981117,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-26345
BOE-A-1998-26674,Circular,"Circular 5/1998, de 4 de noviembre, de la Comisión Nacional del Mercado de Valores, sobre representantes de Sociedades y Agencias de Valores y Sociedades Gestoras de Carteras.",19981119,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-26674
BOE-A-1998-26801,Real Decreto,"Real Decreto 2395/1998, de 6 de noviembre, por el que se aprueba el Reglamento de la Orden de Isabel la Católica.",19981121,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-26801
BOE-A-1998-26802,Real Decreto,"Real Decreto 2396/1998, de 6 de noviembre, por el que se aprueba el Reglamento de la Orden del Mérito Civil.",19981121,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-26802
BOE-A-1998-26881,Orden,"Orden de 26 de octubre de 1998 por la que se establecen las bases para la concesión de subvenciones por el Instituto Nacional de Empleo, en el ámbito de colaboración con las corporaciones locales para la contratación de trabajadores desempleados en la realización de obras y servicios de interés general y social.",19981121,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-26881
BOE-A-1998-26925,Real Decreto,"Real Decreto 2452/1998, de 17 de noviembre, por el que se aprueba la Reglamentación técnico-sanitaria para la elaboración, distribución y comercio de caldos, consomés, sopas y cremas.",19981124,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-26925
BOE-A-1998-27047,Real Decreto,"Real Decreto 2486/1998, de 20 de noviembre, por el que se aprueba el Reglamento de Ordenación y Supervisión de los Seguros Privados.",19981125,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-27047
BOE-A-1998-27046,Real Decreto,"Real Decreto 2451/1998, de 13 de noviembre, por el que se aprueba el Reglamento de la Junta Arbitral de resolución de conflictos en materia de tributos del Estado cedidos a las Comunidades Autónomas.",19981125,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-27046
BOE-A-1998-27709,Real Decreto,"Real Decreto 2490/1998, de 20 de noviembre, por el que se crea y regula el título oficial de Psicólogo Especialista en Psicología Clínica.",19981202,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-27709
BOE-A-1998-27866,Real Decreto,"Real Decreto 2487/1998, de 20 de noviembre, por el que se regula la acreditación de la aptitud psicofísica necesaria para tener y usar armas y para prestar servicios de seguridad privada.",19981203,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-27866
BOE-A-1998-27864,Ley Orgánica,"Ley Orgánica 8/1998, de 2 de diciembre, de Régimen Disciplinario de las Fuerzas Armadas.",19981203,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-27864
BOE-A-1998-27865,Orden,Orden de 24 de noviembre de 1998 por la que se regula el procedimiento de tramitación de las autorizaciones administrativas de importación y de las notificaciones previas de importación.,19981203,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-27865
BOE-A-1998-27988,Resolución,"Resolución de 19 de octubre de 1998, de la Dirección General de la Guardia Civil, por la que se dictan instrucciones para la ejecución de la Orden del Ministerio del Interior de 18 de marzo de 1998, por la que se regulan las pruebas de capacitación para obtener determinadas licencias de armas y los requisitos para la habilitación de entidades dedicadas a la enseñanza correspondiente.",19981204,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-27988
BOE-A-1998-28108,Resolución,"Resolución de 26 de noviembre de 1998, de la Dirección General de la Guardia Civil, por la que se determinan las medidas de seguridad mínimas que deben reunir las cajas fuertes y armarios o armeros para guardar las armas en domicilios particulares.",19981205,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28108
BOE-A-1998-28110,Orden,Orden de 25 de noviembre de 1998 por la que se regula la actividad de la flota pesquera española que opera en aguas bajo jurisdicción o soberanía del Reino de Marruecos.,19981205,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28110
BOE-A-1998-28220,Real Decreto,"Real Decreto 2591/1998, de 4 de diciembre, sobre la Ordenación de los Aeropuertos de Interés General y su Zona de Servicio, en ejecución de lo dispuesto por el artículo 166 de la Ley 13/1996, de 30 de diciembre, de Medidas Fiscales, Administrativas y del Orden Social.",19981207,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28220
BOE-A-1998-28505,Resolución,"Resolución de 16 de noviembre de 1998, de la Secretaría de Estado de Seguridad, por la que se aprueban los modelos oficiales de los Libros-Registro que se establecen en el Reglamento de Seguridad Privada.",19981210,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28505
BOE-A-1998-28474,Acuerdo Internacional,"Instrumento de Ratificación del Convenio entre el Reino de España y la República de Bolivia para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y sobre el patrimonio y Protocolo, hecho «ad referendum» en La Paz el 30 de junio de 1997.",19981210,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28474
BOE-A-1998-28693,Orden,"Orden de 10 de diciembre de 1998 por la que se establecen las condiciones necesarias para la realización de controles fitosanitarios en los Puestos de Inspección Fronterizos, aplicados a vegetales, productos vegetales u otros objetos procedentes de terceros países.",19981212,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28693
BOE-A-1998-28816,Real Decreto,"Real Decreto 2660/1998, de 14 de diciembre, sobre el cambio de moneda extranjera en establecimientos abiertos al público distintos de las entidades de crédito.",19981215,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28816
BOE-A-1998-28992,Ley,"Ley 42/1998, de 15 de diciembre, sobre derechos de aprovechamiento por turno de bienes inmuebles de uso turístico y normas tributarias.",19981216,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28992
BOE-A-1998-28993,Ley,"Ley 43/1998, de 15 de diciembre, de Restitución o Compensación a los Partidos Políticos de Bienes y Derechos Incautados en aplicación de la normativa sobre responsabilidades políticas del período 1936-1939.",19981216,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28993
BOE-A-1998-28994,Ley,"Ley 44/1998, de 15 de diciembre, de Planta y Organización Territorial de la Jurisdicción Militar.",19981216,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-28994
BOE-A-1998-29216,Ley,"Ley 46/1998, de 17 de diciembre, sobre introducción del euro.",19981218,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29216
BOE-A-1998-29343,Real Decreto,"Real Decreto 2717/1998, de 18 de diciembre, por el que se regulan los pagos a cuenta en el Impuesto sobre la Renta de las Personas Físicas y en el Impuesto sobre la Renta de no Residentes y se modifica el Reglamento del Impuesto sobre Sociedades en materia de retenciones e ingresos a cuenta.",19981219,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29343
BOE-A-1998-29347,Real Decreto,"Real Decreto 2598/1998, de 4 de diciembre, por el que se aprueba el Reglamento de Archivos Militares.",19981219,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29347
BOE-A-1998-29658,Real Decreto,"Real Decreto 2668/1998, de 11 de diciembre, por el que se aprueba el Estatuto del Organismo autónomo Comisionado para el Mercado de Tabacos.",19981223,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29658
BOE-A-1998-29719,Real Decreto,"Real Decreto 2814/1998, de 23 de diciembre, por el que se aprueban las normas sobre los aspectos contables de la introducción del euro.",19981224,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29719
BOE-A-1998-29722,Real Decreto,"Real Decreto 2669/1998, de 11 de diciembre, por el que se aprueba el procedimiento a seguir en materia de rehabilitación de los funcionarios públicos en el ámbito de la Administración General del Estado.",19981224,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29722
BOE-A-1998-29723,Real Decreto,"Real Decreto 2670/1998, de 11 de diciembre, por el que se desarrolla el artículo 30.1 f) de la Ley 30/1984, de 2 de agosto, de Medidas para la Reforma de la Función Pública.",19981224,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29723
BOE-A-1998-29838,Orden,Orden de 22 de diciembre de 1998 por la que se regulan las Unidades de Control Organizativo para la prevención de la violencia en los espectáculos deportivos.,19981226,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29838
BOE-A-1998-29917,Ley,"Ley 47/1998, de 23 de diciembre, por la que se dictan reglas para el reconocimiento de la jubilación anticipada del sistema de la Seguridad Social, en determinados casos especiales.",19981229,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-29917
BOE-A-1998-30042,Real Decreto,"Real Decreto 2819/1998, de 23 de diciembre, por el que se regulan las actividades de transporte y distribución de energía eléctrica.",19981230,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-30042
BOE-A-1998-30045,Real Decreto,"Real Decreto 2666/1998, de 11 de diciembre, por el que se establecen los criterios de selección para el fomento de la mejora de las condiciones de transformación y comercialización de productos agrarios, de la pesca, de la acuicultura y de la alimentación.",19981230,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-30045
BOE-A-1998-30154,Ley,"Ley 49/1998, de 30 de diciembre, de Presupuestos Generales del Estado para 1999.",19981231,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-30154
BOE-A-1998-30155,Ley,"Ley 50/1998, de 30 de diciembre, de Medidas Fiscales, Administrativas y del Orden Social.",19981231,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-30155
BOE-A-1998-30169,Orden,"Orden de 18 de diciembre de 1998 por la que se actualiza el uniforme, emblemas y distintivos de los empleados públicos de Instituciones Penitenciarias.",19981231,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-30169
BOE-A-1998-30238,Instrucción,"Instrucción de 11 de diciembre de 1998, de la Dirección General de los Registros y del Notariado, sobre la tramitación en los registros civiles de los cambios de apellidos catalanes consistentes en la corrección ortográfica de grafías incorrectas.",19981231,no,https://www.boe.es/buscar/act.php?id=BOE-A-1998-30238
BOE-A-1999-66,Orden,Orden de 15 de diciembre de 1998 por la que se publican los Estatutos provisionales del Consejo General de Colegios Oficiales de Podólogos.,19990102,no,https://www.boe.es/buscar/act.php?id=BOE-A-1999-66
BOE-A-1999-214,Ley,"Ley 1/1999, de 5 de enero, reguladora de las Entidades de Capital-Riesgo y de sus sociedades gestoras.",19990106,no,https://www.boe.es/buscar/act.php?id=BOE-A-1999-214
BOE-A-1999-340,Orden,"Orden de 21 de diciembre de 1998 que desarrolla el Reglamento (CEE) número 2913/92 del Consejo, de 12 de octubre de 1992, por el que se establece el Código Aduanero Comunitario, y el Reglamento (CEE) 2454/93 de la Comisión, del 2 de julio de 1993, por el que se fijan determinadas disposiciones de aplicación del Código Aduanero Comunitario, en lo relativo al procedimiento simplificado de domiciliación.",19990108,no,https://www.boe.es/buscar/act.php?id=BOE-A-1999-340
BOE-A-1999-344,Real Decreto,"Real Decreto 2664/1998, de 11 de diciembre, sobre devolución de complementos por mínimos de las pensiones de la Seguridad Social, en su modalidad contributiva, indebidamente percibidos.",19990108,no,https://www.boe.es/buscar/act.php?id=BOE-A-1999-344
